start_time_iso=2026-06-03T18:26:58.090
time_sec,Endo_mm,Trans_mm,Epi_mm
253.301,242.55390625,242.64374999999998,233.566015625
253.401,242.54140625,242.95,233.487890625
253.501,242.53203125,243.29375000000002,233.406640625
253.6,242.52265624999998,243.64687500000002,233.331640625
253.7,242.51953125,244.009375,233.25664062500002
253.801,242.51328124999998,244.33125,233.203515625
253.9,242.51328124999998,244.665625,233.150390625
254.001,242.52890625,245.0,233.106640625
254.1,242.57265625,245.209375,233.097265625
254.2,242.63828125,245.43437500000002,233.094140625
254.301,242.71953125000002,245.571875,233.106640625
254.401,242.841796875,245.6875,233.16914062499998
254.5,242.998046875,245.721875,233.241015625
254.601,243.21367187500002,245.70624999999998,233.359765625
254.701,243.46328125,245.625,233.525390625
254.8,243.70390625,245.51875,233.696875
254.902,243.94765625,245.35000000000002,233.95625
255.0,244.13789062499998,245.178125,234.15625
255.1,244.356640625,244.91875,234.5
255.2,244.5625,244.725,234.740625
255.301,244.809375,244.52812500000002,235.065234375
255.401,245.09335937499998,244.31875,235.499609375
255.5,245.358984375,244.16875,235.808984375
255.6,245.64921875000002,243.9,236.44921875
255.721,245.99609375,243.890625,236.47109375
255.801,246.236328125,243.828125,236.66484375
255.9,246.542578125,243.775,236.91171875
256.001,246.8203125,243.75625,237.05234375
256.102,247.0953125,243.75625,237.21484375
256.201,247.348046875,243.790625,237.302734375
256.3,247.607421875,243.959375,237.427734375
256.458,247.87890625,243.965625,237.427734375
256.501,247.92265625000002,244.0,237.42460937500002
256.601,247.98203125,244.10625,237.343359375
256.7,247.99140624999998,244.19062499999998,237.274609375
256.801,247.99140624999998,244.28125,237.19921875
256.901,248.02265625,244.375,237.18359375
257.0,248.12265624999998,244.54375000000002,237.265234375
257.101,248.19453124999998,244.675,237.340234375
257.202,248.12265624999998,244.621875,237.29335937500002
257.301,247.79765625,244.25,237.02734375
257.401,247.257421875,243.5,236.52734375
257.5,246.573828125,242.7125,236.015234375
257.6,245.73046875,241.77226562500002,235.333984375
257.701,244.921875,241.18203125000002,234.927734375
257.8,243.94140625,240.54140625,234.428125
257.902,242.863671875,239.932421875,233.91875000000002
258.001,241.809765625,239.3828125,233.41914062499998
258.101,240.79999999999998,238.8671875,232.834765625
258.2,239.80546875,238.50468750000002,232.362890625
258.301,238.811328125,238.14570312499998,231.82265625000002
258.4,237.85468749999998,237.720703125,231.27890625
258.5,237.135546875,237.314453125,230.985546875
258.601,236.46328125,236.78359375,230.682421875
258.701,235.93828125,236.34296874999998,230.523046875
258.801,235.39453125,235.81484375,230.341796875
258.9,234.80078125,235.26484375,230.16054687500002
259.001,234.20390625000002,234.723828125,229.998046875
259.101,233.56953124999998,234.067578125,229.832421875
259.2,232.98828125,233.461328125,229.726171875
259.301,232.31015625,232.501953125,229.57968749999998
259.4,231.71015624999998,231.6640625,229.48593749999998
259.5,231.04765625000002,230.59843750000002,229.3828125
259.6,230.33828125,229.2953125,229.2953125
259.701,229.641796875,228.1140625,229.2703125
259.803,228.883203125,226.6109375,229.2765625
259.901,228.11171875,225.0109375,229.3109375
260.002,227.35,223.5734375,229.3265625
260.101,226.541015625,222.0453125,229.2984375
260.201,225.807421875,220.87968750000002,229.2578125
260.3,224.98906250000002,219.483203125,229.1796875
260.401,224.248828125,218.455078125,229.10468749999998
260.5,223.46210937499998,217.505078125,228.99843750000002
260.601,222.65312500000002,216.69609375000002,228.8609375
260.701,221.85039062500002,215.98671875,228.7046875
260.801,221.00703125,215.155859375,228.5140625
260.901,220.241796875,214.38125,228.37656249999998
261.001,219.4484375,213.359765625,228.17656250000002
261.101,218.645703125,212.39453125,228.0046875
261.2,217.85273437499998,211.491796875,227.836328125
261.301,217.01796875000002,210.49140625,227.648828125
261.401,216.16796875,209.41953125,227.470703125
261.5,215.31757812499998,208.38164062500002,227.28632812499998
261.602,214.4484375,207.4375,227.03945312500002
261.701,213.635546875,206.921875,226.783203125
261.801,212.779296875,206.608984375,226.36796875000002
261.9,212.04140625000002,206.502734375,226.07421875
262.001,211.228515625,206.37773437500002,225.65859375
262.1,210.47539062500002,206.19960937500002,225.40234375
262.201,209.716015625,205.99648437500002,225.11171875
262.301,208.96875,205.796484375,224.83671875
262.4,208.19062499999998,205.596484375,224.56523437500002
262.5,207.35,205.39921875,224.27773437500002
262.6,206.425,205.22734375000002,223.943359375
262.701,205.49335937499998,205.06484375,223.671484375
262.801,204.54375,204.78359375,223.358984375
262.9,203.66015625,204.40859375,223.177734375
263.001,202.6828125,203.80859375,222.993359375
263.101,201.746484375,203.158203125,222.85234375
263.201,200.962890625,202.60195312500002,222.69921875
263.301,200.45078124999998,202.251953125,222.48359375
263.401,200.191796875,202.111328125,222.30546875000002
263.5,200.085546875,202.04570312500002,222.07734374999998
263.601,200.03593750000002,202.023828125,221.88671875
263.701,199.9703125,201.98320312500002,221.68984375
263.802,199.9546875,201.973828125,221.49296875
263.902,199.9703125,201.98007812499998,221.30546875000002
264.001,199.99531249999998,201.995703125,221.11484375
264.101,199.9609375,201.992578125,220.99921875
264.2,199.73906250000002,201.945703125,220.89296875
264.301,199.564453125,201.911328125,220.78984375
264.401,199.7203125,201.94257812499998,220.71445312499998
264.501,200.48828125,202.080078125,220.601953125
264.6,201.849609375,202.251953125,220.445703125
264.701,203.60703124999998,202.533203125,220.295703125
264.801,205.34023437500002,203.00507812499998,220.236328125
264.9,206.65625,203.69921875,220.31132812500002
265.0,207.909375,204.90546875,220.53632812499998
265.101,209.16875,206.12460937499998,220.78984375
265.201,210.462890625,207.14374999999998,221.10859375
265.3,211.95390625,207.69375000000002,221.46796874999998
265.404,213.691796875,207.771875,221.90859375
265.5,215.380078125,207.678125,222.35859375
265.601,217.112109375,207.725,222.83984375
265.701,218.698828125,208.194140625,223.29960937500002
265.8,220.204296875,208.98476562500002,223.740234375
265.901,221.687890625,209.94453125,224.20585937500002
266.003,223.11835937499998,210.941796875,224.780859375
266.101,224.28007812500002,211.563671875,225.22109375
266.201,225.376171875,212.16328125,225.76484375
266.3,226.406640625,212.76328124999998,226.436328125
266.401,227.365625,213.27226562500002,226.94257812499998
266.501,228.38984374999998,213.88125,227.570703125
266.602,229.4671875,214.471875,228.2640625
266.701,230.49453125,215.083984375,228.9390625
266.801,231.51953125,215.933984375,229.676171875
266.901,232.29765625000002,216.75234375,230.066796875
267.0,233.04140625,218.017578125,230.529296875
267.101,233.63828125,219.098828125,230.801171875
267.202,234.24453125,220.345703125,231.12578125
267.301,234.84453125,222.3265625,231.69765625
267.401,235.42578125,222.6890625,231.79453124999998
267.5,235.97890625000002,223.8546875,232.11328125
267.601,236.52890625,225.0640625,232.437890625
267.701,237.00078125,226.1015625,232.70976562500002
267.801,237.498046875,227.3046875,233.047265625
267.9,237.90156249999998,228.2078125,233.25664062500002
268.0,238.2953125,229.29218749999998,233.51289062499998
268.101,238.617578125,230.1953125,233.659375
268.2,238.880078125,231.1421875,233.790625
268.3,239.09257812500002,232.111328125,233.890625
268.4,239.28046875,232.89882812500002,233.95
268.5,239.46171875,233.736328125,233.98749999999998
268.601,239.60234375,234.336328125,233.990625
268.7,239.72421875,234.98320312500002,233.96562500000002
268.801,239.83984375,235.50234375000002,233.93125
268.901,239.958984375,236.00546875,233.884375
269.001,240.074609375,236.45234374999998,233.80937500000002
269.101,240.177734375,236.82421875,233.73125
269.202,240.28085937499998,237.18671875,233.653125
269.301,240.374609375,237.539453125,233.58437500000002
269.401,240.468359375,237.914453125,233.50664062500002
269.5,240.549609375,238.18632812500002,233.45976562500002
269.602,240.637109375,238.4859375,233.416015625
269.701,240.73125000000002,238.7828125,233.394140625
269.801,240.82187499999998,239.00156249999998,233.394140625
269.9,240.91875,239.2296875,233.406640625
270.001,241.0125,239.4421875,233.425390625
270.101,241.103125,239.644921875,233.434765625
270.201,241.19062499999998,239.85429687500002,233.441015625
270.3,241.271875,240.013671875,233.450390625
270.402,241.35625,240.17304687499998,233.469140625
270.501,241.444140625,240.30742187500002,233.497265625
270.601,241.537890625,240.419921875,233.537890625
270.702,241.63164062500002,240.52265624999998,233.590625
270.8,241.72539062500002,240.60078125,233.6375
270.901,241.81601562499998,240.67578125,233.6875
271.001,241.909765625,240.74140625,233.75625
271.101,241.994140625,240.78203125,233.803125
271.201,242.072265625,240.82578125,233.85625
271.301,242.14765625,240.87265625,233.90625
271.4,242.20078125,240.90390625,233.946875
271.5,242.25390625,240.93828125,233.98749999999998
271.601,242.29765625,240.97265625,234.009375
271.701,242.34140625,241.03828125,234.025
271.8,242.37265625,241.09453125,234.021875
271.902,242.40078125,241.16953125,234.01250000000002
272.0,242.43203125000002,241.24140625,233.996875
272.101,242.46640624999998,241.31640625,233.98749999999998
272.2,242.51015625,241.38828125,233.978125
272.301,242.55703125,241.46640624999998,233.96875
272.4,242.59453125,241.54765625,233.953125
272.501,242.61953125,241.63789062499998,233.92499999999998
272.601,242.63515625000002,241.734765625,233.890625
272.7,242.64140625,241.850390625,233.84375
272.8,242.64140625,241.944140625,233.80937500000002
272.9,242.63828125,242.062890625,233.76250000000002
273.001,242.61953125,242.150390625,233.725
273.1,242.59453125,242.259765625,233.68125
273.201,242.57265625,242.416015625,233.62812499999998
273.301,242.55390625,242.64374999999998,233.566015625
273.401,242.54140625,242.946875,233.487890625
273.501,242.52890625,243.328125,233.394140625
273.6,242.52265624999998,243.64374999999998,233.331640625
273.7,242.51953125,244.0,233.259765625
273.801,242.51328124999998,244.325,233.203515625
273.9,242.51328124999998,244.665625,233.147265625
274.0,242.52890625,244.96875,233.112890625
274.1,242.57265625,245.209375,233.097265625
274.201,242.63828125,245.428125,233.091015625
274.3,242.71953125000002,245.571875,233.106640625
274.401,242.835546875,245.678125,233.156640625
274.501,242.998046875,245.721875,233.250390625
274.601,243.21367187500002,245.70624999999998,233.359765625
274.701,243.46015625,245.63125,233.509765625
274.801,243.70703125,245.521875,233.690625
274.901,243.92890624999998,245.378125,233.90625
275.001,244.14101562500002,245.159375,234.2
275.101,244.34414062500002,244.94062499999998,234.45
275.201,244.5625,244.721875,234.74375
275.301,244.809375,244.52812500000002,235.065234375
275.4,245.077734375,244.34375,235.42460937500002
275.5,245.358984375,244.16875,235.796484375
275.601,245.65234375,244.01875,236.13984374999998
275.701,245.93984375,243.90625,236.42109375
275.801,246.236328125,243.828125,236.66484375
275.9,246.533203125,243.77812500000002,236.87734375
276.001,246.82343749999998,243.75312499999998,237.08046875
276.1,247.0859375,243.75625,237.19296875
276.2,247.360546875,243.796875,237.318359375
276.3,247.594921875,243.85000000000002,237.380859375
276.401,247.79453125,243.925,237.42148437499998
276.501,247.92578125,244.00625,237.42148437499998
276.6,247.97890625,244.09375,237.362109375
276.7,247.99140624999998,244.19062499999998,237.274609375
276.802,247.99140624999998,244.284375,237.19921875
276.9,248.02265625,244.378125,237.18671875
277.001,248.12890625,244.5625,237.28085937499998
277.101,248.19453124999998,244.66875,237.333984375
277.201,248.12578125000002,244.609375,237.274609375
277.301,247.80078125,244.25625,237.03359375
277.4,247.232421875,243.465625,236.47421875
277.501,246.55820312499998,242.696875,236.002734375
277.6,245.78671875,241.878515625,235.433984375
277.701,244.925,241.18203125000002,234.915234375
277.801,243.93515625,240.53828125,234.42499999999998
277.901,242.873046875,239.935546875,233.921875
278.001,241.784765625,239.3328125,233.337890625
278.101,240.815625,238.9015625,232.90976562499998
278.201,239.78359375,238.4765625,232.28515625
278.302,238.798828125,238.13945312500002,231.81953124999998
278.401,237.8859375,237.733203125,231.29453124999998
278.501,237.132421875,237.323828125,230.99179687499998
278.601,236.50078125,236.84921875,230.729296875
278.701,235.92265625,236.29296875,230.49179687499998
278.8,235.39765625,235.81796875,230.344921875
278.901,234.77578125000002,235.20546875,230.132421875
279.001,234.19765625,234.720703125,229.998046875
279.1,233.59140625,234.09257812500002,229.83554687499998
279.201,232.98828125,233.458203125,229.726171875
279.3,232.35703125,232.617578125,229.604296875
279.4,231.70390625000002,231.5890625,229.4703125
279.5,231.04453124999998,230.59843750000002,229.3828125
279.601,230.36015625000002,229.4203125,229.3046875
279.7,229.65117187500002,224.13906250000002,229.3234375
279.971,227.587109375,224.0234375,229.3234375
279.979,227.530859375,223.9140625,229.3234375
280.0,227.35625000000002,223.58906249999998,229.3265625
280.103,226.56289062500002,222.1703125,229.3046875
280.201,225.810546875,220.88593749999998,229.2578125
280.3,225.0390625,219.642578125,229.1953125
280.4,224.255078125,218.498828125,229.1078125
280.5,223.46210937499998,217.505078125,228.99843750000002
280.601,222.609375,216.64609374999998,228.8484375
280.701,221.85664062499998,215.99296875,228.7046875
280.801,221.04140625,215.246484375,228.54218749999998
280.901,220.244921875,214.38750000000002,228.37968750000002
281.001,219.4484375,213.444140625,228.2046875
281.1,218.658203125,212.47265625,228.0234375
281.201,217.815234375,211.448046875,227.814453125
281.3,216.99921875,210.45390625,227.639453125
281.401,216.17109374999998,209.42578125,227.473828125
281.5,215.314453125,208.312890625,227.258203125
281.6,214.4671875,207.503125,227.064453125
281.701,213.638671875,206.921875,226.78632812499998
281.801,212.83242187500002,206.63398437499998,226.44257812499998
281.902,212.02890625,206.502734375,226.06796874999998
282.001,211.23164062499998,206.37773437500002,225.66171874999998
282.101,210.466015625,206.19648437499998,225.39609375
282.201,209.72226562499998,205.99648437500002,225.09296875
282.301,208.95,205.79023437499998,224.82734374999998
282.4,208.19375000000002,205.599609375,224.568359375
282.5,207.353125,205.38984374999998,224.240234375
282.6,206.44375000000002,205.24296875000002,223.968359375
282.701,205.477734375,205.04921875000002,223.627734375
282.802,204.559375,204.80859375,223.396484375
282.9,203.60703124999998,204.34296874999998,223.140234375
283.001,202.658203125,203.78046875,222.996484375
283.101,201.74335937499998,203.158203125,222.85234375
283.2,200.934765625,202.55195312499998,222.66796875
283.302,200.44765625,202.264453125,222.50859375000002
283.401,200.191796875,202.10195312500002,222.27734375
283.501,200.085546875,202.048828125,222.08984375
283.6,200.03593750000002,202.023828125,221.88984375
283.701,199.9671875,201.98007812499998,221.67109374999998
283.801,199.95156250000002,201.973828125,221.49296875
283.9,199.9703125,201.98320312500002,221.27734375
284.0,199.99531249999998,201.995703125,221.13671875
284.101,199.9578125,201.98945312499998,220.98046875
284.201,199.73593749999998,201.945703125,220.89296875
284.301,199.564453125,201.911328125,220.80234374999998
284.4,199.7171875,201.94257812499998,220.71757812500002
284.5,200.47890625,202.080078125,220.601953125
284.6,201.849609375,202.251953125,220.445703125
284.701,203.55703125,202.523828125,220.298828125
284.802,205.255859375,202.970703125,220.236328125
284.9,206.68437500000002,203.78359375,220.33320312499998
285.0,207.909375,204.82734375,220.505078125
285.101,209.196875,206.208984375,220.83359375
285.2,210.447265625,207.134375,221.10546875
285.301,211.96640624999998,207.7125,221.52421875
285.401,213.691796875,207.771875,221.91484375000002
285.501,215.395703125,207.678125,222.36171875
285.601,217.196484375,207.753125,222.924609375
285.701,218.692578125,208.191015625,223.296484375
285.802,220.22929687500002,209.059765625,223.805859375
285.902,221.69101562499998,209.96953125000002,224.218359375
286.0,223.037109375,210.841796875,224.687109375
286.1,224.283203125,211.604296875,225.25234375
286.2,225.369921875,212.16015625,225.76171875
286.3,226.375390625,212.71015625,226.33984375
286.404,227.39375,213.291015625,226.961328125
286.501,228.40234375,213.925,227.667578125
286.601,229.4578125,214.465625,228.2765625
286.7,230.49140625,215.083984375,228.9390625
286.8,231.46015624999998,215.874609375,229.638671875
286.901,232.29140625,216.74921875,230.066796875
287.001,233.04453125,218.02070312499998,230.529296875
287.101,233.64140625,219.10507812499998,230.804296875
287.201,234.23828125,220.336328125,231.12265625
287.302,234.84453125,221.5953125,231.50703124999998
287.4,235.41953125,222.68281249999998,231.80390624999998
287.501,235.98515625,223.9390625,232.15703125000002
287.6,236.50390625,224.9921875,232.41914062499998
287.7,237.02890625,226.2328125,232.76289062499998
287.8,237.466796875,227.1671875,232.994140625
287.9,237.9046875,228.2140625,233.259765625
288.001,238.2953125,229.2515625,233.491015625
288.101,238.620703125,230.1953125,233.6625
288.2,238.876953125,231.1359375,233.78750000000002
288.301,239.095703125,232.058203125,233.884375
288.4,239.28046875,232.89570312499998,233.946875
288.5,239.45859375,233.711328125,233.98749999999998
288.601,239.60234375,234.336328125,233.990625
288.701,239.72734375,234.995703125,233.96562500000002
288.8,239.83984375,235.49609375,233.93125
288.9,239.965234375,236.05546875,233.87187500000002
289.0,240.071484375,236.43359375,233.8125
289.101,240.177734375,236.82421875,233.73125
289.201,240.28085937499998,237.18671875,233.653125
289.301,240.37773437500002,237.539453125,233.58437500000002
289.401,240.465234375,237.876953125,233.519140625
289.501,240.552734375,238.220703125,233.450390625
289.601,240.633984375,238.4796875,233.416015625
289.701,240.72812499999998,238.7734375,233.394140625
289.801,240.82187499999998,239.00156249999998,233.394140625
289.901,240.91875,239.2296875,233.406640625
290.001,241.0125,239.551171875,233.428515625
290.101,241.103125,239.648046875,233.434765625
290.201,241.19062499999998,239.85429687500002,233.441015625
290.301,241.271875,240.013671875,233.450390625
290.4,241.35625,240.169921875,233.46601562499998
290.501,241.447265625,240.319921875,233.500390625
290.601,241.537890625,240.419921875,233.537890625
290.701,241.63164062500002,240.51640625000002,233.58437500000002
290.801,241.72539062500002,240.60078125,233.6375
290.9,241.812890625,240.67890624999998,233.690625
291.001,241.906640625,240.73828125,233.753125
291.1,241.991015625,240.78203125,233.803125
291.2,242.075390625,240.82890625,233.865625
291.3,242.14140625,240.86953125,233.903125
291.401,242.20078125,240.90390625,233.946875
291.501,242.25078125,240.93515625,233.984375
291.6,242.29765625,240.97578124999998,234.009375
291.7,242.33828125000002,241.02578125,234.021875
291.801,242.37265625,241.09453125,234.021875
291.901,242.40078125,241.16640625,234.01250000000002
292.0,242.43203125000002,241.24140625,233.996875
292.101,242.46640624999998,241.31953124999998,233.98749999999998
292.2,242.51328124999998,241.40078125,233.978125
292.301,242.55703125,241.46640624999998,233.96875
292.401,242.59453125,241.54765625,233.953125
292.501,242.61953125,241.647265625,233.91875000000002
292.601,242.63515625000002,241.73164062499998,233.89375
292.701,242.64140625,241.83476562500002,233.853125
292.801,242.64140625,241.944140625,233.80937500000002
292.9,242.63828125,242.053515625,233.76875
293.001,242.61640625,242.159765625,233.71875
293.1,242.59453125,242.259765625,233.68125
293.202,242.57265625,242.42851562500002,233.61874999999998
293.301,242.55390625,242.653125,233.562890625
293.401,242.54140625,242.95,233.487890625
293.501,242.52890625,243.33125,233.394140625
293.601,242.52265624999998,243.64687500000002,233.331640625
293.7,242.51953125,243.975,233.269140625
293.801,242.51328124999998,244.328125,233.203515625
293.902,242.51328124999998,244.671875,233.147265625
294.001,242.52890625,244.99375,233.106640625
294.1,242.57265625,245.209375,233.097265625
294.2,242.63515625000002,245.4125,233.091015625
294.301,242.72578124999998,245.58749999999998,233.112890625
294.401,242.835546875,245.678125,233.156640625
294.501,243.00742187499998,245.721875,233.259765625
294.601,243.216796875,245.70624999999998,233.359765625
294.701,243.47265625,245.61875,233.541015625
294.8,243.70390625,245.51875,233.69375
294.9,243.92890624999998,245.365625,233.9375
295.001,244.144140625,245.1625,234.17499999999998
295.1,244.34101562499998,244.95,234.440625
295.201,244.578125,244.69375,234.809375
295.301,244.809375,244.52812500000002,235.065234375
295.402,245.080859375,244.115625,235.92148437499998
295.544,245.483984375,244.10000000000002,235.949609375
295.601,245.64921875000002,244.01875,236.13984374999998
295.701,245.95859375,243.89374999999998,236.48046875
295.801,246.236328125,243.828125,236.66171875
295.901,246.536328125,243.77812500000002,236.87421875
296.001,246.8421875,243.75312499999998,237.06796875
296.101,247.0859375,243.75625,237.19296875
296.201,247.351171875,243.790625,237.305859375
296.301,247.594921875,243.853125,237.380859375
296.4,247.79453125,243.925,237.42148437499998
296.501,247.92265625000002,244.00625,237.42148437499998
296.601,247.97890625,244.09375,237.362109375
296.701,247.99140624999998,244.2,237.262109375
296.801,247.99140624999998,244.284375,237.19921875
296.901,248.02890624999998,244.39687500000002,237.19609375000002
297.003,248.12578125000002,244.546875,237.265234375
297.101,248.19453124999998,244.671875,237.333984375
297.2,248.12578125000002,244.625,237.296484375
297.301,247.79765625,244.25,237.03046875
297.401,247.263671875,243.5625,236.57734375
297.501,246.526953125,242.597265625,235.896484375
297.604,245.75234375,241.84414062500002,235.42148437499998
297.7,244.865625,241.09453125,234.828125
297.8,243.94765625,240.54453125,234.43125
297.9,242.87929687500002,239.941796875,233.92499999999998
298.001,241.81601562499998,239.3859375,233.42226562500002
298.1,240.82187499999998,238.9015625,232.90976562499998
298.201,239.75234375000002,238.46406249999998,232.26640625
298.301,238.817578125,238.13632812499998,231.81015625
298.401,237.85468749999998,237.742578125,231.30390624999998
298.5,237.132421875,237.323828125,230.99179687499998
298.601,236.49765625,236.84609375,230.726171875
298.701,235.94140625,236.34296874999998,230.523046875
298.801,235.39453125,235.81484375,230.341796875
298.901,234.79765625,235.26171875,230.16054687500002
299.001,234.17265625,234.661328125,229.973046875
299.101,233.59453125,234.13632812499998,229.854296875
299.2,232.95703125,233.370703125,229.70429687499998
299.301,232.35390625,232.620703125,229.604296875
299.401,231.70390625000002,231.6578125,229.48593749999998
299.501,231.04140625,230.5890625,229.3828125
299.601,230.36328125,229.4234375,229.3046875
299.701,229.598046875,227.9359375,229.2671875
299.801,228.89570312499998,226.6421875,229.2765625
299.9,228.13359375,225.0984375,229.3109375
300.0,227.30937500000002,223.4046875,229.3265625
300.101,226.584765625,222.2078125,229.3046875
300.201,225.813671875,220.88906250000002,229.2578125
300.301,225.0328125,219.551953125,229.1859375
300.401,224.248828125,218.486328125,229.1078125
300.5,223.449609375,217.43007812500002,228.9796875
300.6,222.66875,216.70859375,228.8640625
300.701,221.85664062499998,215.943359375,228.6859375
300.8,221.05390624999998,215.255859375,228.5453125
300.9,220.254296875,214.396875,228.37968750000002
301.0,219.4296875,213.353515625,228.1734375
301.1,218.658203125,212.47265625,228.0171875
301.201,217.84335937499998,211.482421875,227.83320312499998
301.301,217.021484375,210.49765625,227.636328125
301.4,216.17421875,209.42890624999998,227.473828125
301.5,215.292578125,208.287890625,227.251953125
301.6,214.4703125,207.50625,227.067578125
301.7,213.610546875,206.88125,226.726953125
301.8,212.816796875,206.62460937499998,226.42070312500002
301.902,212.03203125,206.502734375,226.07109375000002
302.001,211.22539062500002,206.37773437500002,225.68046875
302.101,210.47226562499998,206.19960937500002,225.39921875
302.201,209.691015625,205.974609375,225.06484375
302.301,208.971875,205.796484375,224.83671875
302.402,208.18125,205.58085937500002,224.52460937499998
302.501,207.30625,205.39296875,224.258984375
302.6,206.44375000000002,205.23984375,223.974609375
302.701,205.48710937500002,205.04921875000002,223.630859375
302.8,204.571484375,204.81484375,223.399609375
302.901,203.65703125000002,204.40859375,223.174609375
303.001,202.6828125,203.81171875,223.00273437500002
303.101,201.693359375,203.080078125,222.82421875
303.202,200.962890625,202.60195312500002,222.69921875
303.301,200.45390625000002,202.270703125,222.50546874999998
303.4,200.188671875,202.10195312500002,222.27734375
303.501,200.085546875,202.048828125,222.08984375
303.601,200.03281249999998,202.020703125,221.85234375
303.701,199.9703125,201.998828125,221.11171875
304.026,199.9984375,201.998828125,221.09921875
304.035,199.9984375,201.998828125,221.08671875
304.043,199.9984375,201.998828125,221.07421875
304.101,199.9609375,201.992578125,220.99921875
304.204,199.7265625,201.945703125,220.88984375
304.301,199.564453125,201.911328125,220.80546875000002
304.401,199.7421875,201.951953125,220.698828125
304.5,200.52265624999998,202.089453125,220.595703125
304.601,201.871484375,202.25507812499998,220.442578125
304.701,203.60078125,202.55507812500002,220.280078125
304.801,205.249609375,202.967578125,220.236328125
304.901,206.709375,203.80234375,220.336328125
305.001,207.91875000000002,204.83671875000002,220.508203125
305.101,209.14687500000002,206.112109375,220.78671875
305.2,210.469140625,207.2,221.13671875
305.301,211.96015625,207.69375000000002,221.47109375
305.401,213.644921875,207.77499999999998,221.89609375
305.5,215.41132812499998,207.678125,222.37421874999998
305.601,217.115234375,207.725,222.83984375
305.7,218.77070312499998,208.26914062499998,223.377734375
305.801,220.219921875,208.997265625,223.746484375
305.903,221.712890625,210.02265624999998,224.27460937499998
306.001,223.046484375,210.848046875,224.690234375
306.1,224.342578125,212.42890624999998,226.04921875
306.261,225.97890625,212.49140624999998,226.10859375
306.301,226.381640625,212.71328125,226.34609375
306.401,227.427734375,213.347265625,227.061328125
306.503,228.41484375000002,213.89374999999998,227.586328125
306.601,229.45156250000002,214.4625,228.2765625
306.7,230.51015625,215.137109375,229.03593750000002
306.801,231.46328125000002,215.824609375,229.5671875
306.901,232.29453124999998,217.92070312500002,230.485546875
307.015,233.09765625,218.039453125,230.513671875
307.101,233.63828125,219.098828125,230.801171875
307.201,234.26953125,220.47695312500002,231.18203125
307.303,234.85078125,221.5296875,231.46328125000002
307.401,235.43515625,222.78593750000002,231.84140625
307.501,235.98203125,223.8578125,232.11640624999998
307.601,236.50703125,225.0015625,232.441015625
307.701,237.01015625,226.1453125,232.722265625
307.801,237.47304687500002,227.1796875,232.997265625
307.901,237.9046875,228.2171875,233.259765625
308.0,238.2921875,229.2140625,233.487890625
308.1,238.617578125,230.1859375,233.659375
308.201,238.880078125,231.14531250000002,233.790625
308.3,239.09257812500002,232.048828125,233.88125000000002
308.401,239.28984375000002,232.986328125,233.95625
308.501,239.45546875000002,233.658203125,233.984375
308.6,239.60234375,234.38945312500002,233.990625
308.701,239.72421875,234.945703125,233.96875
308.801,239.83984375,235.49921874999998,233.93125
308.901,239.958984375,236.00234375000002,233.884375
309.0,240.071484375,236.43359375,233.8125
309.1,240.183984375,236.86171875,233.71875
309.201,240.28085937499998,237.18984375,233.65
309.3,240.374609375,237.536328125,233.58437500000002
309.401,240.468359375,237.914453125,233.50664062500002
309.501,240.549609375,238.189453125,233.45976562500002
309.6,240.633984375,238.4796875,233.416015625
309.7,240.725,238.75156249999998,233.394140625
309.801,240.82187499999998,239.00156249999998,233.394140625
309.901,240.921875,239.2390625,233.406640625
310.001,241.0125,239.444921875,233.42226562500002
310.101,241.103125,239.660546875,233.434765625
310.2,241.1875,239.835546875,233.441015625
310.3,241.271875,240.013671875,233.450390625
310.401,241.35625,240.169921875,233.469140625
310.501,241.444140625,240.30742187500002,233.497265625
310.6,241.537890625,240.419921875,233.537890625
310.7,241.634765625,240.52265624999998,233.59375
310.8,241.72539062500002,240.60078125,233.634375
310.9,241.812890625,240.67890624999998,233.69375
311.001,241.903515625,240.73515625,233.74375
311.101,241.994140625,240.78203125,233.803125
311.201,242.072265625,240.82578125,233.85625
311.302,242.14453125,240.86953125,233.90625
311.401,242.20078125,240.90703125,233.953125
311.501,242.25390625,240.93515625,233.984375
311.601,242.29765625,240.97578124999998,234.009375
311.701,242.34140625,241.03515625,234.025
311.8,242.37265625,241.09453125,234.021875
311.901,242.40078125,241.16640625,234.01250000000002
312.001,242.43203125000002,241.24453125,233.996875
312.101,242.46640624999998,241.31640625,233.98749999999998
312.201,242.51328124999998,241.40078125,233.978125
312.301,242.55703125,241.46640624999998,233.96875
312.401,242.59453125,241.55703125,233.946875
312.5,242.61953125,241.634765625,233.928125
312.6,242.63515625000002,241.734765625,233.890625
312.7,242.64140625,241.83476562500002,233.853125
312.801,242.64140625,241.947265625,233.80937500000002
312.901,242.63828125,242.062890625,233.76250000000002
313.001,242.61640625,242.156640625,233.725
313.101,242.59453125,242.262890625,233.678125
313.201,242.56953125,242.431640625,233.61874999999998
313.3,242.55390625,242.64101562500002,233.566015625
313.401,242.54140625,242.98125000000002,233.475390625
313.5,242.53203125,243.290625,233.40976562499998
313.6,242.52265624999998,243.675,233.322265625
313.704,242.51953125,243.98749999999998,233.266015625
313.801,242.51328124999998,244.325,233.203515625
313.9,242.51328124999998,244.696875,233.144140625
314.001,242.52890625,244.96875,233.112890625
314.101,242.57265625,245.209375,233.097265625
