time_sec,RV_mm,LV_mm,Aux_mm
51.20026310000685,228.770703125,215.630859375,208.310546875
51.30040089999966,228.41484375000002,215.127734375,207.7234375
51.40142680000281,228.06796874999998,214.63437499999998,207.142578125
51.50091610000527,227.743359375,214.159375,206.58710937499998
51.600139600006514,227.43085937499998,213.697265625,206.059375
51.70045940000273,227.12812499999998,213.206640625,205.500390625
51.800608100005775,226.828515625,212.78789062500002,205.03515625
51.90131400000246,226.531640625,212.35703125,204.523046875
52.00111850000394,226.23515625000002,211.94453125,204.00390625
52.101323400012916,225.92890625,211.551171875,203.450390625
52.2000798000081,225.604296875,211.16679687500002,202.74375
52.30073020000418,225.288671875,210.857421875,202.196875
52.40114790000371,224.9578125,210.49765625,201.47148437500002
52.500405700004194,224.664453125,210.21015625,201.00546875
52.60071060000337,224.38007812499998,209.87890625,200.54609374999998
52.700781500010635,224.13359375,209.53203125,200.23320312500002
52.80032000000938,223.90859375,209.134765625,200.045703125
52.90132740000263,223.72109375,208.803515625,199.992578125
53.00073360001261,223.533984375,208.394140625,199.986328125
53.10097670000687,223.37148437500002,208.084765625,200.005078125
53.200207900008536,223.199609375,207.746875,200.017578125
53.30038230000355,223.018359375,207.43125,200.001953125
53.40095890000521,222.834375,207.12812499999998,199.986328125
53.500192999999854,222.65625,206.8375,199.98320312500002
53.60085320001235,222.478125,206.562109375,199.986328125
53.70074750001368,222.296875,206.271484375,199.995703125
53.800443500003894,222.141015625,206.065234375,199.998828125
53.90018020001298,221.978515625,205.833984375,199.998828125
54.000611800001934,221.822265625,205.655859375,199.998828125
54.100861600003554,221.669140625,205.480859375,199.998828125
54.200821600010386,221.525390625,205.32734375,199.998828125
54.3010348000098,221.39140625000002,205.18984375,199.998828125
54.4003306000086,221.27265625,205.07109375,199.998828125
54.50082500001008,221.16953125,204.96171875,199.998828125
54.60074950000853,221.09140625,204.86171875,199.998828125
54.700701500012656,221.03515625,204.79609374999998,199.998828125
54.80031780000718,220.98515625000002,204.73984375,199.998828125
54.900128500012215,220.93828125000002,204.70234374999998,199.998828125
55.00018970000383,220.87890625,204.68984375,199.998828125
55.10155570000643,220.79765625,204.69296875,199.98007812499998
55.201213700012886,220.64179687499998,204.69296875,199.845703125
55.300336900007096,220.454296875,204.69609375,199.667578125
55.40015500001027,220.28242187499998,204.73984375,199.5265625
55.50094810000155,220.19179687500002,204.83671875000002,199.53281249999998
55.600365700011025,220.223046875,205.02734375,199.767578125
55.70119160000468,220.451171875,205.33671875000002,200.323828125
55.801304900000105,220.87578125,205.777734375,201.14921875
55.90035440000065,221.469140625,206.380859375,202.390625
56.001321900010225,222.078515625,206.90625,203.378515625
56.10078990001057,222.75,207.56875,204.894921875
56.200153800004045,223.305859375,208.062890625,205.978125
56.30034980000346,223.78984375,208.562890625,207.323828125
56.40123560000211,224.233203125,209.025390625,208.853515625
56.50077950001287,224.645703125,209.49765625,210.705078125
56.600054300011834,225.0265625,209.89765625,212.11445312499998
56.70095080000465,225.38242187499998,210.33203125,213.702734375
56.8001488000009,225.719921875,210.801171875,215.169140625
56.90148920001229,225.99765625,211.238671875,216.24765625
57.001353800005745,226.22890625,211.73515625,217.18281249999998
57.10090850001143,226.425390625,212.30078125,218.0984375
57.20021940000879,226.587890625,212.74140624999998,218.651953125
57.30022390000522,226.772265625,213.269140625,219.411328125
57.400110800008406,226.9625,213.64101562500002,219.942578125
57.50109010000597,227.209375,214.009375,220.63320312500002
57.60055290001037,227.47773437499998,214.30625,221.27421875
57.700808300010976,227.771484375,214.565625,221.89609375
57.80015510000521,228.07109375000002,214.7875,222.49296875
57.90057140000863,228.38984374999998,214.999609375,223.11210937500002
58.001053400003,228.714453125,215.208984375,223.765234375
58.10082870000042,229.0671875,215.44023437500002,224.60898437499998
58.20103690000542,229.40156249999998,215.590234375,225.24609375
58.300336800006335,229.776171875,215.749609375,226.16796875
58.40049460000591,230.14765625,215.89335937500002,226.87070312499998
58.50077610000153,230.51953125,216.08359375,227.664453125
58.60041720001027,230.86953125000002,216.33359375,228.3921875
58.70075450000877,231.20390625000002,216.70859375,229.12968750000002
58.801288500006194,231.49140625,217.092578125,229.613671875
58.900901700006216,231.76953125,217.564453125,230.132421875
59.00029330000689,232.03515625,218.076953125,230.61367187500002
59.100916400013375,232.30390625,218.617578125,231.08515625
59.20039940001152,232.58203125,219.161328125,231.54453124999998
59.30149800000072,232.87890625,220.230078125,232.469140625
59.40438710000308,233.19140625,220.283203125,232.50664062500002
59.50059970001166,233.49140625,220.84218750000002,232.950390625
59.60096040001372,233.80390625,221.43593750000002,233.397265625
59.700734800004284,234.12265625,222.0328125,233.828125
59.80023570000776,234.43828125,222.6171875,234.240625
59.90089820000867,234.76640625000002,223.2515625,234.703125
60.0010384000052,235.08828125,223.7796875,235.030859375
60.101115900004515,235.42265625,224.3609375,235.408984375
60.20003990000987,235.75078125000002,224.9296875,235.762109375
60.30096050001157,236.07890625,225.5078125,236.096484375
60.4003711000114,236.38203125,226.0671875,236.38671875
60.50080320000416,236.66953125,226.6328125,236.64296875
60.60028820000298,236.94453125,227.19218750000002,236.85234375
60.700832600006834,237.207421875,227.7578125,237.03046875
60.80075010001019,237.457421875,228.3109375,237.18046875000002
60.90077370000654,237.694921875,228.8890625,237.324609375
61.00095320001128,237.9046875,229.3609375,237.42460937500002
61.10097900000983,238.1015625,229.8859375,237.549609375
61.200906100013526,238.26093749999998,230.29218749999998,237.618359375
61.30108430000837,238.4046875,230.7296875,237.680859375
61.40151770001103,238.54257812499998,231.1703125,237.73710937500002
61.50078370000119,238.648828125,231.5296875,237.78085937499998
61.60079290000431,238.74882812500002,231.9296875,237.83085937500002
61.700149399999646,238.83945312499998,232.25507812499998,237.87460937499998
61.800332400001935,238.91132812499998,232.608203125,237.927734375
61.900454700007685,238.964453125,232.88632812499998,237.965234375
62.00026170001365,239.00820312500002,233.173828125,238.005859375
62.101012200000696,239.04570312500002,233.448828125,238.04335937500002
62.20042850000027,239.086328125,233.736328125,238.08710937499998
62.300430900009815,239.130078125,233.976953125,238.118359375
62.40018980001332,239.170703125,234.23007812499998,238.15
62.500828200005344,239.205078125,234.476953125,238.178125
62.600934300004155,239.24296875000002,234.73007812499998,238.2125
62.700501400002395,239.28046875,234.93632812500002,238.24062500000002
62.800493900009315,239.32421875,235.17734374999998,238.28437499999998
62.900192300003255,239.37421875,235.35546875,238.32500000000002
63.00046750000911,239.43359375,235.54921875000002,238.37812499999998
63.10048530000495,239.49921874999998,235.73046875,238.43437500000002
63.20090820000041,239.56796875,235.92109375,238.50625
63.30094010000175,239.63359375000002,236.07109375,238.559375
63.40028810000513,239.69609375000002,236.22734375000002,238.62187500000002
63.50103680000757,239.75546875,236.38359375000002,238.678125
63.60136590000184,239.80859375,236.53046875,238.734375
63.700506600012886,239.86171875,236.69296875,238.796875
63.800942500005476,239.90859375000002,236.80859375,238.84375
63.90123780000431,239.958984375,236.95859375,238.9125
64.00079550000373,240.012109375,237.05234375,238.959375
64.10062270000344,240.062109375,237.16484375,239.03125
64.20026060000237,240.115234375,237.25546875,239.09101562499998
64.30071820000012,240.168359375,237.34257812500002,239.159765625
64.40114170000015,240.221484375,237.420703125,239.23476562500002
64.50003310000466,240.274609375,237.495703125,239.31601562499998
64.60007680000854,240.33085937500002,237.55507812500002,239.381640625
64.70097170000372,240.383984375,237.617578125,239.456640625
64.8002545000054,240.44023437500002,237.670703125,239.534765625
64.90039710000565,240.49335937499998,237.717578125,239.61601562500002
65.00019730000349,240.552734375,237.761328125,239.712890625
65.10097000001406,240.60585937500002,237.79570312500002,239.781640625
65.20048310000857,240.65273437500002,237.830078125,239.853515625
65.30025430000387,240.7,237.864453125,239.925390625
65.40150530000392,240.74375,237.892578125,240.00078125
65.50090520000958,240.790625,237.917578125,240.08203125
65.60136620000412,240.828125,237.93632812500002,240.13828125
65.70036800000526,240.865625,237.95820312499998,240.20078125
65.80083860000013,240.9,237.989453125,240.26328124999998
65.90100750001147,240.93125,238.030078125,240.31640625
66.00100530000054,240.959375,238.076953125,240.36328125
66.10087950000889,240.984375,238.13632812499998,240.41328125
66.20132190000731,241.0,238.183203125,240.44140625
66.30098390000057,241.021875,238.24882812500002,240.48828125
66.401108200007,241.0375,238.298828125,240.51953125
66.50139620000846,241.059375,238.358203125,240.56015624999998
66.60145250000642,241.078125,238.41718749999998,240.60703125
66.70027500001015,241.09687499999998,238.4765625,240.65390625
66.80145780000021,241.115625,238.5390625,240.70390625
66.90127440000651,241.134375,238.6109375,240.75078125
67.0004842000053,241.15,238.6734375,240.78203125
67.1008259000082,241.165625,238.75468750000002,240.81328125000002
67.20011960000556,241.178125,238.8203125,240.82890625
67.30152050001197,241.1875,238.8984375,240.83828125
67.40064210000855,241.196875,238.9921875,240.84453125
67.50118810001004,241.20625,239.0640625,240.85078125
67.60083740000846,241.221875,239.1578125,240.86328125
67.70024830001057,241.23749999999998,239.2390625,240.87890625
67.8005669000122,241.253125,239.3203125,240.898046875
67.90057160001015,241.271875,239.39531250000002,240.92304687499998
68.00151890001143,241.29375,239.479296875,240.948046875
68.10064230000717,241.32187499999998,239.582421875,240.976171875
68.20030240000051,241.35625,239.71367187500002,241.004296875
68.30149090000486,241.403515625,239.891796875,241.032421875
68.40085780000663,241.456640625,240.10117187499998,241.06367187499998
68.50018960000307,241.52226562500002,240.366796875,241.098046875
68.60076840000693,241.587890625,240.60703125,241.12617187499998
68.70037490001414,241.662890625,240.90390625,241.16679687500002
68.80094620000455,241.737890625,241.15390625,241.198046875
68.90023710000969,241.81601562499998,241.41640625,241.238671875
69.00037870000233,241.906640625,241.73164062499998,241.288671875
69.1011942000041,241.991015625,241.984765625,241.323046875
69.20069380001223,242.08515624999998,242.26914062499998,241.36992187500002
69.30006810001214,242.17578125,242.537890625,241.42617187500002
69.40043560000777,242.26953125,242.7875,241.498046875
69.50024740000663,242.36015625,242.996875,241.58242187500002
69.60078670000075,242.44765625,243.19375,241.67617187500002
69.70013460000337,242.54140625,243.39374999999998,241.798046875
69.80107240000507,242.62578125000002,243.52812500000002,241.8921875
69.90034760000708,242.71328125,243.65625,242.0234375
70.00058440001158,242.80742187500002,243.75625,242.1890625
70.10013080001227,242.904296875,243.8125,242.3671875
70.20140580000589,243.001171875,243.834375,242.5859375
70.30142260000866,243.098046875,243.828125,242.833203125
70.40088270000706,243.198046875,243.790625,243.089453125
70.50104990000546,243.304296875,243.72812499999998,243.35820312500002
70.60039050001069,243.41953124999998,243.64374999999998,243.62734375
70.70061140001053,243.54765625,243.5375,243.89296875
70.80012160001206,243.68515625,243.39687500000002,244.162109375
70.90085689999978,243.83203125,243.221875,244.44023437500002
71.00056720001157,243.984765625,243.01875,244.76210937500002
71.10061230001156,244.14101562500002,242.84375,245.00625000000002
71.20065690000774,244.306640625,242.665625,245.296875
71.30139460001374,244.484375,242.506640625,245.597265625
71.4004050000076,244.678125,242.350390625,245.916015625
71.50075000000652,244.88750000000002,242.191015625,246.25390625
71.60105510000722,245.10273437499998,242.041015625,246.60078125
71.70104650000576,245.30585937499998,241.903515625,246.957421875
71.80048550000356,245.483984375,241.81914062500002,247.16679687500002
71.90027800000098,245.63671875,241.756640625,247.3828125
72.0014191000082,245.77421875,241.72539062500002,247.5546875
72.10065469999972,245.90234375,241.72226562499998,247.7203125
72.20035710000957,246.00234375,241.734765625,247.8015625
72.3002925000037,246.098828125,241.77851562499998,247.9046875
72.40075600000273,246.180078125,241.81914062500002,247.95781250000002
72.50031210000452,246.24882812500002,241.878515625,248.01445312500002
72.60036660000333,246.31132812500002,241.962890625,248.042578125
72.7004556000029,246.35820312500002,242.056640625,248.045703125
72.80078890000004,246.392578125,242.166015625,248.036328125
72.90092820000427,246.41132812499998,242.291015625,248.01445312500002
73.00079090001236,246.420703125,242.394140625,248.005078125
73.10081500001252,246.417578125,242.500390625,248.005078125
73.20070460000716,246.380078125,242.616015625,248.011328125
73.30045390001033,246.323828125,242.73125000000002,248.02070312499998
73.4008610000019,246.258203125,242.84687499999998,248.030078125
73.50136690000363,246.20195312500002,242.959375,248.030078125
73.60113880000426,246.16132812499998,243.05625,248.017578125
73.70094470000186,246.15507812500002,243.14687500000002,247.983203125
73.80067960001179,246.19882812499998,243.2875,247.9140625
73.9003262000042,246.276953125,243.465625,247.8046875
74.00060260000464,246.348828125,243.571875,247.73281250000002
74.1011537000013,246.392578125,243.6125,247.6546875
74.2002763000055,246.386328125,243.521875,247.61093749999998
74.30043000000296,246.280078125,243.19375,247.6328125
74.40080580000358,246.11445312499998,242.7625,247.73281250000002
74.5007626000006,245.88671875,242.087890625,247.9234375
74.60073610000836,245.62734375,241.43828125,248.055078125
74.70038810001279,245.327734375,240.63515625000002,248.142578125
74.80004100000951,245.062109375,240.05429687499998,248.089453125
74.90044800000032,244.790625,239.46367187500002,247.8484375
75.00095910001255,244.5125,238.87031249999998,247.4453125
75.100259800005,244.22539062500002,238.283203125,246.932421875
75.2007658000075,243.92578125,237.714453125,246.31953125
75.30073900001298,243.61953125,237.20546875000002,245.656640625
75.40072370000416,243.301171875,236.78046875,244.959375
75.50130940000236,242.96367187500002,236.46171875,244.23710937500002
75.6010374000034,242.59453125,236.24609375,243.301953125
75.70063800000935,242.20703125,236.13984374999998,242.5390625
75.8009802000015,241.806640625,236.06796875,241.491796875
75.90051070001209,241.441015625,236.03359375,240.74140625
76.00045180000598,241.09687499999998,235.99296875000002,239.959765625
76.10027640000044,240.80625,235.93359375,239.250390625
76.20069470000453,240.55585937499998,235.90234375,238.715625
76.30011410001316,240.343359375,235.89609375,238.215625
76.40088830000605,240.146484375,235.88984374999998,237.74335937499998
76.50151870000991,239.958984375,235.86796875,237.29335937500002
76.60107010000502,239.76796875,235.81171875,236.83046875
76.70036960000289,239.57109375,235.70546875,236.33984375
76.80046760001278,239.38046875,235.57734375,235.846484375
76.90038140000252,239.186328125,235.40859375,235.265234375
77.00071190000745,239.011328125,235.24921874999998,234.862109375
77.10072930000024,238.811328125,235.00820312500002,234.275
77.20051130000502,238.620703125,234.776953125,233.859375
77.30126250001194,238.3984375,234.464453125,233.334765625
77.40130980001413,238.1609375,234.105078125,232.806640625
77.501316400012,237.9109375,233.705078125,232.27265624999998
77.60065030000987,237.65742187499998,233.270703125,231.73203125
77.70073440000124,237.394921875,232.758203125,231.09453125000002
77.8011925000028,237.15117187500002,232.311328125,230.619921875
77.90030470000056,236.91015625,231.7484375,229.960546875
78.00129580000066,236.67890624999998,231.2328125,229.4671875
78.1013823000103,236.44453125,230.6359375,228.8734375
78.20123080001213,236.21640625,230.0203125,228.2734375
78.30080560001079,235.99453125,229.4109375,227.67070312500002
78.40002450000611,235.77890625,228.8265625,227.061328125
78.50099220000266,235.56328125000002,228.2203125,226.33984375
78.60083190001023,235.36953125000002,227.7203125,225.80859375
78.7010861000017,235.17578125,226.7421875,224.62148437500002
78.80148690000351,234.98828125,226.6609375,224.52773437500002
78.9005857000011,234.80078125,226.1171875,223.77460937499998
79.00069940001413,234.62890625,225.6921875,223.233984375
79.10040840000147,234.45078124999998,225.2203125,222.48359375
79.20108550001169,234.29140625,224.8609375,221.91796875
79.30071460000181,234.13203125,224.4578125,221.13046875
79.40079090000654,233.98828125,223.9484375,220.17070312500002
79.50100220000604,233.82578125,223.8140625,219.917578125
79.60044840000046,233.63828125,223.4171875,219.13320312500002
79.70144880001317,233.43203125,223.0578125,218.5484375
79.800301700001,233.19140625,222.6203125,217.73281250000002
79.90075720001187,232.95390625000002,222.2609375,217.160546875
80.00102250000054,232.67890625,221.7984375,216.32890625000002
80.10075390001293,232.41640625000002,221.4140625,215.75390625
80.20144860001164,232.12890625,220.9515625,215.041015625
80.30095620000793,231.83515625,220.470703125,214.34062500000002
80.40021669999987,231.52265624999998,219.914453125,213.53398437500002
80.50147570000263,231.19453125,219.392578125,212.90234375
80.60052140000334,230.86015625000002,218.836328125,212.192578125
80.70052140000917,230.51953125,218.27382812500002,211.4921875
80.80029130000912,230.17578125,217.720703125,210.811328125
80.90073670000129,229.83554687499998,217.186328125,210.15234375
81.00032200000715,229.48593749999998,216.66484375,209.521875
81.1000403000071,229.12968750000002,216.14609374999998,208.909765625
81.20041060000949,228.767578125,215.630859375,208.310546875
81.3009669000021,228.41484375000002,215.124609375,207.7203125
81.40005350000865,228.05546875,214.58749999999998,207.04921875000002
81.50074160000077,227.743359375,214.1625,206.590234375
81.60079520000727,227.418359375,213.672265625,206.03125
81.70048350001161,227.12812499999998,213.237890625,205.544140625
81.80136380001204,226.822265625,212.74765625,204.951171875
81.90145100001246,226.531640625,212.35390625,204.523046875
82.00053020000632,226.23515625000002,211.94765625,204.00703125
82.1004932000069,225.93203125,211.554296875,203.45664062499998
82.20077090000268,225.613671875,211.194921875,202.841015625
82.30116500001168,225.285546875,210.85429687500002,202.19375
82.40100120000716,224.9671875,210.53203125,201.571484375
82.50094560001162,224.651953125,210.17265625000002,200.91796875
82.60048730000563,224.38320312500002,209.87890625,200.54921875
82.70098180000787,224.12109375,209.49140625,200.033203125
82.83750380000856,223.84296875,209.034765625,200.02695312499998
82.90002370000002,223.72421875,208.806640625,199.992578125
83.00040040000749,223.540234375,208.403515625,199.986328125
83.10071690000768,223.37148437500002,208.084765625,200.005078125
83.20015190000413,223.199609375,207.75,200.017578125
83.30067760001111,223.00898437499998,207.39374999999998,199.995703125
83.40119080001023,222.828125,207.109375,199.986328125
83.50061790000473,222.65625,206.8375,199.98320312500002
83.6012969000003,222.478125,206.558984375,199.986328125
83.70073480000428,222.30625,206.302734375,199.992578125
83.80079570000817,222.137890625,206.046484375,199.998828125
83.90136280001025,221.981640625,205.849609375,199.998828125
84.00001970000449,221.822265625,205.643359375,199.998828125
84.10103950000484,221.669140625,205.483984375,199.998828125
84.20012400000996,221.522265625,205.31484375,199.998828125
84.30026960000396,221.39140625000002,205.18984375,199.998828125
84.40005470000324,221.27265625,204.93671874999998,199.998828125
84.53688600000169,221.14140625000002,204.92734374999998,199.998828125
84.60023390001152,221.09453125000002,204.87109375,199.998828125
84.70008590001089,221.03515625,204.78984375000002,199.998828125
84.80100500000117,220.98515625000002,204.73984375,199.998828125
84.90041220000421,220.93828125000002,204.70234374999998,199.998828125
85.00039590000233,220.87890625,204.68984375,199.998828125
85.10043230000883,220.79453125,204.69296875,199.973828125
85.20021460000135,220.64179687499998,204.69296875,199.845703125
85.30088090000208,220.451171875,204.69609375,199.667578125
85.40051670001412,220.285546875,204.73671875,199.53281249999998
85.50037080000038,220.19179687500002,204.83671875000002,199.53281249999998
85.60074010000972,220.223046875,205.02734375,199.770703125
85.70067800000834,220.448046875,205.33046875,200.314453125
85.80000860001019,220.87578125,205.812109375,201.27460937499998
85.9005434000137,221.43515624999998,206.312109375,202.178125
86.00077290000627,222.075390625,206.903125,203.37226562499998
86.1004673000134,222.721875,207.540625,204.832421875
86.2007394000102,223.308984375,208.06601562499998,205.98125000000002
86.30072480000672,223.80546875,208.606640625,207.55781249999998
86.40030210000987,224.226953125,209.01914062499998,208.834765625
86.50122750000446,224.645703125,209.46640624999998,210.48359375
86.60094480001135,225.0265625,209.92890624999998,212.258203125
86.70106480001414,225.38554687500002,210.33515624999998,213.705859375
86.80012620000343,225.70429687499998,210.773046875,215.087890625
86.90030670000124,225.99453125,211.235546875,216.23515625000002
87.00031760000275,226.22578125,211.72890625,217.173046875
87.10090290001244,226.416015625,212.23828125,217.9640625
87.20121570001356,226.591015625,212.74453125,218.658203125
87.30082650000986,226.76289062499998,213.662890625,219.986328125
87.41511870000977,226.99375,213.70039062499998,220.039453125
87.50013010000112,227.20625,214.00312499999998,220.62382812500002
87.6006677000114,227.47773437499998,214.30625,221.27421875
87.7006059000123,227.76835937500002,214.5625,221.88984375
87.80040910000389,228.07109375000002,214.7875,222.49296875
87.90057040000102,228.38984374999998,215.01210937500002,223.193359375
88.00093970001035,228.711328125,215.205859375,223.762109375
88.10113930000807,229.0484375,215.418359375,224.474609375
88.20087880000938,229.40156249999998,215.590234375,225.24296875
88.30048970000644,229.79179687500002,215.755859375,226.20234375
88.40042030000768,230.14765625,215.89335937500002,226.867578125
88.50075280001329,230.51953125,216.08359375,227.664453125
88.60150230000727,230.87265625,216.33671875,228.3984375
88.70076410000911,231.20703125,216.71484375,229.1359375
88.80064190000121,231.49140625,217.089453125,229.607421875
88.90045700001065,231.76640625,217.56132812500002,230.129296875
89.00095710001187,232.03828125,218.080078125,230.616796875
89.10030800000823,232.31015625,218.661328125,231.15078125
89.20047740000882,232.58203125,219.161328125,231.54453124999998
89.30131910000637,232.87890625,219.705078125,232.02265624999998
89.40034230001038,233.17890625,220.26132812499998,232.484765625
89.50086260000535,233.49140625,220.8453125,232.950390625
89.60150620000786,233.80703125,221.4390625,233.400390625
89.70021980001184,234.13515625,222.09218750000002,233.9
89.8012916000007,234.44140625,222.6234375,234.24375
89.90082530000655,234.75703125,223.8109375,235.058984375
90.01636890000373,235.13828125,223.8671875,235.08710937499998
90.10105810000096,235.41953125,224.3578125,235.43085937499998
90.20083840000734,235.77265624999998,224.9796875,235.79023437499998
90.30052560000331,236.07578125,225.5015625,236.112109375
90.40058690001024,236.40078125,226.1109375,236.40859375
90.50058050001098,236.66953125,226.62968750000002,236.64296875
90.60075460000371,236.94453125,227.19218750000002,236.85234375
90.70073660000344,237.210546875,227.7578125,237.03046875
90.8008286000113,237.457421875,228.3140625,237.18046875000002
90.9003367000114,237.691796875,228.8453125,237.308984375
91.00096880001365,237.9046875,229.3609375,237.42460937500002
91.10013040000922,238.09531249999998,229.8484375,237.53398437500002
91.20052450000367,238.2671875,230.3453125,237.630859375
91.30027840001276,238.4046875,230.7234375,237.680859375
91.40038620000996,238.533203125,231.1359375,237.733984375
91.50147370000195,238.648828125,231.53281249999998,237.78085937499998
91.60148950001167,238.74882812500002,231.9078125,237.824609375
91.70104770000034,238.83945312499998,232.258203125,237.87460937499998
91.80134430000908,238.91132812499998,232.583203125,237.921484375
91.90027960001316,238.964453125,232.88632812499998,237.965234375
92.0008983000007,239.00820312500002,233.201953125,238.012109375
92.1008228000137,239.04570312500002,233.445703125,238.04335937500002
92.20129989999987,239.086328125,233.714453125,238.08085937500002
92.30130370000552,239.130078125,233.976953125,238.118359375
92.40120750000642,239.170703125,234.23007812499998,238.15
92.5009890000074,239.205078125,234.476953125,238.178125
92.60010800001328,239.23984374999998,234.70820312499998,238.209375
92.70056520000799,239.28359375,234.964453125,238.246875
92.8000721000135,239.32109375,235.148828125,238.27812500000002
92.9015148000035,239.37421875,235.35859375,238.32500000000002
93.00066770000558,239.43359375,235.56171875,238.38125
93.10012530001404,239.49921874999998,235.73046875,238.43437500000002
93.20008550000784,239.56796875,235.90234375,238.496875
93.30067990001407,239.63359375000002,236.07109375,238.559375
93.40141810000932,239.69921875,236.23046875,238.62187500000002
93.5007476000028,239.75859375,236.39921875,238.6875
93.60116310000012,239.80859375,236.53046875,238.734375
93.70039430000179,239.85859374999998,236.68359375,238.796875
93.80098580000049,239.90859375000002,236.80859375,238.84375
93.9002174000052,239.958984375,236.93359375,238.9
94.00042180001037,240.008984375,237.05234375,238.95625
94.10099630001059,240.065234375,237.16171875,239.02499999999998
94.20084260001022,240.115234375,237.25546875,239.09101562499998
94.30168490001233,240.168359375,237.34257812500002,239.16289062500002
94.40007360000163,240.221484375,237.420703125,239.23164062499998
94.50001970000449,240.274609375,237.489453125,239.306640625
94.60034950000409,240.33085937500002,237.55507812500002,239.381640625
94.70099219999975,240.387109375,237.623828125,239.472265625
94.80103420000523,240.44023437500002,237.670703125,239.534765625
94.90015940000012,240.49648437500002,237.720703125,239.63164062500002
95.00013710001076,240.549609375,237.75820312500002,239.697265625
95.10072330001276,240.60273437499998,237.79570312500002,239.775390625
95.20067390000622,240.65273437500002,237.830078125,239.853515625
95.30140130000655,240.7,237.864453125,239.925390625
95.4008831000101,240.74375,237.892578125,240.00078125
95.50020710000535,240.7875,237.914453125,240.07265625
95.6002135000017,240.828125,237.93632812500002,240.13828125
95.70012410001073,240.86875,237.96132812500002,240.21328125
95.80150520001189,240.9,237.989453125,240.26328124999998
95.90122180001345,240.93125,238.030078125,240.31640625
96.00015080001322,240.959375,238.073828125,240.36328125
96.1012228000036,240.98125000000002,238.126953125,240.40390625
96.20099080000364,241.0,238.183203125,240.44140625
96.30130340000323,241.021875,238.242578125,240.48203125
96.40083790000062,241.0375,238.298828125,240.51953125
96.50063680000312,241.059375,238.358203125,240.56328125000002
96.60037730001204,241.078125,238.4140625,240.60703125
96.7006728000124,241.09687499999998,238.4765625,240.65390625
96.80129320001288,241.115625,238.5390625,240.70390625
96.90057170001091,241.134375,238.60468749999998,240.74765625
97.00150810000196,241.15,238.6734375,240.78203125
97.1010285000084,241.165625,238.7453125,240.81015624999998
97.2007883000042,241.178125,238.8296875,240.82890625
97.30078610000783,241.1875,238.8984375,240.83828125
97.40068480001355,241.196875,238.9890625,240.84453125
97.50117810000665,241.20625,239.0640625,240.85078125
97.60133030000725,241.221875,239.16093750000002,240.86328125
97.70050320000155,241.23749999999998,239.2390625,240.87890625
97.80145290000655,241.253125,239.3203125,240.898046875
97.90066480000678,241.271875,239.39531250000002,240.92304687499998
98.00034990000131,241.29375,239.488671875,240.954296875
98.10103000000527,241.32187499999998,239.582421875,240.976171875
98.20028890001413,241.35625,239.732421875,241.01054687500002
98.30023450001318,241.400390625,239.885546875,241.032421875
98.40071060000628,241.456640625,240.123046875,241.066796875
98.50058400000853,241.51914062499998,240.344921875,241.091796875
98.6003694000101,241.587890625,240.60703125,241.12617187499998
98.70125850000477,241.662890625,240.88203124999998,241.160546875
98.80020800000057,241.737890625,241.17265625000002,241.204296875
98.90031600001385,241.81601562499998,241.41640625,241.238671875
99.00048410000454,241.900390625,241.694140625,241.279296875
99.10079860000405,241.991015625,241.98164062499998,241.323046875
99.20029680000152,242.08515624999998,242.26914062499998,241.36992187500002
99.30151980000664,242.17890624999998,242.541015625,241.42617187500002
99.40042520000134,242.27265624999998,242.80312500000002,241.50742187499998
99.50103320000926,242.36015625,243.0,241.58242187500002
99.60023210001236,242.44765625,243.19375,241.67304687499998
99.7009865,242.53515625,243.371875,241.776171875
99.80030260000785,242.62578125000002,243.540625,241.9078125
99.90007430000696,242.71328125,243.65625,242.0234375
100.00053960000514,242.813671875,243.7625,242.2171875
100.10125110000081,242.904296875,243.8125,242.3671875
100.20002130001376,242.998046875,243.834375,242.5828125
100.30071670000325,243.098046875,243.828125,242.830078125
100.40094730000419,243.198046875,243.790625,243.089453125
100.50021350001043,243.310546875,243.71875,243.395703125
100.60011810000287,243.41953124999998,243.64374999999998,243.62734375
100.70080620000954,243.55703125,243.521875,243.95234374999998
100.80095410000649,243.68515625,243.39374999999998,244.165234375
100.90068250001059,243.82890625000002,243.221875,244.44023437500002
101.0007886000094,243.994140625,243.00625,244.78125
101.1002421000012,244.14101562500002,242.84375,245.00625000000002
101.2010588000121,244.306640625,242.665625,245.296875
101.30016260000411,244.48125000000002,242.509765625,245.59101562499998
101.40111970000726,244.678125,242.350390625,245.916015625
101.50102580001112,244.88750000000002,242.191015625,246.25390625
101.6014176000026,245.099609375,242.04414062499998,246.58828125000002
101.70119970000815,245.29960937500002,241.919140625,246.898046875
101.80000200000359,245.493359375,241.809765625,247.204296875
101.90145470001153,245.63671875,241.756640625,247.3828125
102.00031750000198,245.77109375,241.72539062500002,247.5515625
102.10151990001032,245.89921875000002,241.72226562499998,247.6984375
102.2003587000072,246.00859375000002,241.741015625,247.82343749999998
102.30116970000381,246.098828125,241.77226562500002,247.8890625
102.40075980000256,246.180078125,241.81914062500002,247.9640625
102.50035180000123,246.24882812500002,241.878515625,248.01445312500002
102.60024850000627,246.31132812500002,241.962890625,248.042578125
102.70133680000436,246.35820312500002,242.056640625,248.045703125
