Format Version,1.23,Take Name,cam1_output_1779078950,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-18 02:35:51 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
39,3.9000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
40,4.0000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
41,4.1000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
42,4.2000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
43,4.3000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
44,4.4000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
45,4.5000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
46,4.6000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
47,4.7000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
48,4.8000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
49,4.9000,0.000000,0.000000,0.000000,0.189958,-0.596206,-0.300553,0.031287,-0.582152,-0.302292,0.110623,-0.589179,-0.301422,0.121441,-0.609841,-0.211045,0.118302,-0.620919,-0.277034
50,5.0000,0.000000,0.000000,0.000000,0.189958,-0.596206,-0.300553,0.031266,-0.581138,-0.302286,0.110612,-0.588672,-0.301419,0.121441,-0.609841,-0.211045,0.118302,-0.620919,-0.277034
51,5.1000,0.000000,0.000000,0.000000,0.190200,-0.603234,-0.302063,0.031530,-0.589180,-0.303802,0.110865,-0.596207,-0.302933,0.121639,-0.617365,-0.212613,0.118629,-0.626949,-0.278506
52,5.2000,0.000000,0.000000,0.000000,0.190096,-0.600222,-0.301416,0.031426,-0.586168,-0.303155,0.110761,-0.593195,-0.302285,0.121579,-0.613857,-0.211908,0.118525,-0.623937,-0.277859
53,5.3000,0.000000,0.000000,0.000000,0.190193,-0.597226,-0.300976,0.031357,-0.584160,-0.302724,0.110775,-0.590693,-0.301850,0.121510,-0.611849,-0.211476,0.118456,-0.621929,-0.277427
54,5.4000,0.000000,0.000000,0.000000,0.190096,-0.600222,-0.301416,0.031426,-0.586168,-0.303155,0.110761,-0.593195,-0.302285,0.121579,-0.613857,-0.211908,0.118440,-0.624935,-0.277897
55,5.5000,0.000000,0.000000,0.000000,0.190177,-0.602308,-0.300454,0.031495,-0.588176,-0.303587,0.110836,-0.595242,-0.302020,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
56,5.6000,0.000000,0.000000,0.000000,0.190173,-0.608237,-0.302935,0.031647,-0.592182,-0.304659,0.110910,-0.600210,-0.303797,0.121821,-0.620885,-0.213418,0.118767,-0.630965,-0.279369
