Format Version,1.23,Take Name,heart_sim_output,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-03-18 11:43:15 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
46,4.6000,0.000000,0.000000,0.000000,-0.084272,0.131604,0.071839,0.068927,0.136006,0.068147,-0.007673,0.133805,0.069993,-0.010989,0.147584,0.144337,0.017396,0.147568,0.097444
47,4.7000,0.000000,0.000000,0.000000,-0.084188,0.131823,0.071737,0.069067,0.136417,0.068062,-0.007561,0.134120,0.069899,-0.010896,0.147595,0.144342,0.017517,0.147663,0.097997
48,4.8000,0.000000,0.000000,0.000000,-0.084188,0.131823,0.071737,0.069067,0.136417,0.068062,-0.007561,0.134120,0.069899,-0.010896,0.147595,0.144342,0.017517,0.147663,0.097997
49,4.9000,0.000000,0.000000,0.000000,-0.085231,0.130073,0.072060,0.068012,0.134188,0.068420,-0.008610,0.132131,0.070240,-0.011732,0.146553,0.144629,0.016573,0.145750,0.098299
50,5.0000,0.000000,0.000000,0.000000,-0.085231,0.130073,0.072060,0.068012,0.134188,0.068420,-0.008610,0.132131,0.070240,-0.011732,0.146553,0.144629,0.016573,0.145750,0.098299
51,5.1000,0.000000,0.000000,0.000000,-0.083878,0.131829,0.071746,0.069253,0.135607,0.068126,-0.007312,0.133718,0.069936,-0.010669,0.147920,0.144252,0.017763,0.147962,0.097919
52,5.2000,0.000000,0.000000,0.000000,-0.083878,0.131829,0.071746,0.069253,0.135607,0.068126,-0.007312,0.133718,0.069936,-0.010669,0.147920,0.144252,0.017763,0.147962,0.097919
53,5.3000,0.000000,0.000000,0.000000,-0.083878,0.131829,0.071746,0.069253,0.135607,0.068126,-0.007312,0.133718,0.069936,-0.010669,0.147920,0.144252,0.017763,0.147962,0.097919
54,5.4000,0.000000,0.000000,0.000000,-0.084145,0.130900,0.072043,0.068933,0.135346,0.068265,-0.007606,0.133123,0.070154,-0.010939,0.147482,0.144403,0.017445,0.147576,0.098041
55,5.5000,0.000000,0.000000,0.000000,-0.084145,0.130900,0.072043,0.068933,0.135346,0.068265,-0.007606,0.133123,0.070154,-0.010939,0.147482,0.144403,0.017445,0.147576,0.098041
