Format Version,1.23,Take Name,heart_sim_output_1779180817,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-19 06:53:38 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
74,7.400000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
75,7.500000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
76,7.600000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
77,7.700000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
78,7.800000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
79,7.900000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
80,8.000000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
81,8.100000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
82,8.200000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
83,8.300000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
84,8.400000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
85,8.500000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
86,8.600000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
87,8.700000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
88,8.800000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
89,8.900000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
90,9.000000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
91,9.100000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
92,9.200000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
93,9.300000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
94,9.400000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
95,9.500000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
96,9.600000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
97,9.700000,0.000000,0.000000,0.000000,0.265748,-0.579339,-0.318764,0.110672,-0.570705,-0.315755,0.188210,-0.575022,-0.317259,0.188947,-0.600060,-0.248579,0.186656,-0.609059,-0.295673
