Format Version,1.23,Take Name,cam1_output_1779067784,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-18 11:29:44 AM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
58,5.8000,0.000000,0.000000,0.000000,0.177220,-0.595164,-0.287399,0.030460,-0.582772,-0.289012,0.103840,-0.588968,-0.288205,0.111930,-0.613061,-0.220333,0.109567,-0.619186,-0.268152
59,5.9000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030460,-0.582772,-0.289012,0.103757,-0.589462,-0.288210,0.112015,-0.612067,-0.220236,0.109567,-0.619186,-0.268152
60,6.0000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030551,-0.585794,-0.289450,0.103837,-0.591977,-0.288644,0.112042,-0.614572,-0.220716,0.109544,-0.622122,-0.269852
61,6.1000,0.000000,0.000000,0.000000,0.177096,-0.603163,-0.288711,0.030668,-0.588796,-0.290306,0.103882,-0.595980,-0.289508,0.112223,-0.618091,-0.221530,0.109682,-0.626138,-0.270715
62,6.2000,0.000000,0.000000,0.000000,0.177359,-0.599180,-0.288262,0.030599,-0.586789,-0.289875,0.103979,-0.592984,-0.289068,0.112154,-0.616083,-0.221099,0.109613,-0.624130,-0.270283
63,6.3000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030460,-0.582772,-0.289012,0.103757,-0.589462,-0.288210,0.111930,-0.613061,-0.220333,0.109474,-0.620114,-0.269420
64,6.4000,0.000000,0.000000,0.000000,0.177289,-0.597172,-0.287831,0.030529,-0.584780,-0.289443,0.103909,-0.590976,-0.288637,0.112084,-0.614075,-0.220667,0.109544,-0.622122,-0.269852
65,6.5000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030529,-0.584780,-0.289443,0.103826,-0.591470,-0.288641,0.112084,-0.614075,-0.220667,0.109544,-0.622122,-0.269852
66,6.6000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030599,-0.586789,-0.289875,0.103896,-0.593478,-0.289073,0.112154,-0.616083,-0.221099,0.109530,-0.625127,-0.270316
67,6.7000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030599,-0.586789,-0.289875,0.103896,-0.593478,-0.289073,0.112154,-0.616083,-0.221099,0.109530,-0.625127,-0.270316
68,6.8000,0.000000,0.000000,0.000000,0.177262,-0.602176,-0.288702,0.030689,-0.589810,-0.290313,0.103976,-0.595993,-0.289507,0.112128,-0.619014,-0.222878,0.109692,-0.626207,-0.269481
69,6.9000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030529,-0.584780,-0.289443,0.103826,-0.591470,-0.288641,0.111989,-0.614998,-0.222015,0.109470,-0.623189,-0.268652
70,7.0000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030460,-0.582772,-0.289012,0.103757,-0.589462,-0.288210,0.112005,-0.611996,-0.221488,0.109401,-0.621181,-0.268221
71,7.1000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030599,-0.586789,-0.289875,0.103896,-0.593478,-0.289073,0.113375,-0.616113,-0.223623,0.109540,-0.625197,-0.269084
72,7.2000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030599,-0.586789,-0.289875,0.103896,-0.593478,-0.289073,0.113375,-0.616113,-0.223623,0.109457,-0.626195,-0.269118
73,7.3000,0.000000,0.000000,0.000000,0.177262,-0.602176,-0.288702,0.030668,-0.588796,-0.290306,0.103965,-0.595486,-0.289504,0.113445,-0.618121,-0.224055,0.109443,-0.629200,-0.269584
74,7.4000,0.000000,0.000000,0.000000,0.177262,-0.602176,-0.288702,0.030668,-0.588796,-0.290306,0.103965,-0.595486,-0.289504,0.113445,-0.618121,-0.224055,0.109443,-0.629200,-0.269584
75,7.5000,0.000000,0.000000,0.000000,0.176888,-0.597139,-0.287416,0.030460,-0.582772,-0.289012,0.103674,-0.589956,-0.288214,0.113053,-0.614014,-0.224197,0.109142,-0.624105,-0.269552
76,7.6000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030599,-0.586789,-0.289875,0.103896,-0.593478,-0.289073,0.111954,-0.617859,-0.225040,0.109198,-0.629118,-0.270448
77,7.7000,0.000000,0.000000,0.000000,0.176687,-0.597123,-0.287209,0.030426,-0.581769,-0.288796,0.103556,-0.589446,-0.288002,0.111695,-0.613834,-0.224053,0.109191,-0.622103,-0.269303
